,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,ID,card_num
6556,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23300,365243,0,1,0,,1.0,-39.0,1.0,F & N & Y & 0 & 67500.0 & Pensioner & Secondary / secondary special & Widow & House / apartment & -23300 & 365243 & 0 & 1 & 0 & 1.0,2.0
6557,F,N,Y,0,76500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20145,-11907,1,1,0,Sales staff,1.0,-39.0,2.0,F & N & Y & 0 & 76500.0 & Commercial associate & Secondary / secondary special & Widow & House / apartment & -20145 & -11907 & 1 & 1 & 0 & 1.0,5.0
6558,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19406,365243,0,0,0,,2.0,-39.0,2.0,F & N & Y & 0 & 81000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -19406 & 365243 & 0 & 0 & 0 & 2.0,1.0
6559,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21718,365243,0,0,1,,2.0,-39.0,2.0,F & N & Y & 0 & 81000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -21718 & 365243 & 0 & 0 & 1 & 2.0,2.0
6560,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16940,-563,0,0,0,Laborers,2.0,-39.0,2.0,F & N & Y & 0 & 81000.0 & Working & Secondary / secondary special & Married & House / apartment & -16940 & -563 & 0 & 0 & 0 & 2.0,7.0
6561,F,N,Y,0,81000.0,Working,Secondary / secondary special,Separated,House / apartment,-19691,-1081,0,0,0,Sales staff,1.0,-39.0,2.0,F & N & Y & 0 & 81000.0 & Working & Secondary / secondary special & Separated & House / apartment & -19691 & -1081 & 0 & 0 & 0 & 1.0,2.0
6562,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20032,365243,0,0,0,,2.0,-39.0,1.0,F & N & Y & 0 & 90000.0 & Pensioner & Secondary / secondary special & Civil marriage & House / apartment & -20032 & 365243 & 0 & 0 & 0 & 2.0,3.0
6563,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22011,365243,0,0,0,,2.0,-39.0,2.0,F & N & Y & 0 & 90000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -22011 & 365243 & 0 & 0 & 0 & 2.0,1.0
6564,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22024,365243,0,0,0,,2.0,-39.0,0.0,F & N & Y & 0 & 90000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -22024 & 365243 & 0 & 0 & 0 & 2.0,1.0
6565,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19967,365243,0,0,0,,2.0,-39.0,2.0,F & N & Y & 0 & 99000.0 & Pensioner & Secondary / secondary special & Civil marriage & House / apartment & -19967 & 365243 & 0 & 0 & 0 & 2.0,2.0
6566,F,N,Y,0,99000.0,State servant,Higher education,Married,House / apartment,-18563,-8284,1,1,0,Laborers,2.0,-39.0,2.0,F & N & Y & 0 & 99000.0 & State servant & Higher education & Married & House / apartment & -18563 & -8284 & 1 & 1 & 0 & 2.0,6.0
6567,F,N,Y,1,108000.0,State servant,Secondary / secondary special,Married,House / apartment,-14028,-3277,0,0,0,Core staff,3.0,-39.0,2.0,F & N & Y & 1 & 108000.0 & State servant & Secondary / secondary special & Married & House / apartment & -14028 & -3277 & 0 & 0 & 0 & 3.0,4.0
6568,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13692,-711,0,0,0,Sales staff,3.0,-39.0,2.0,F & N & Y & 1 & 112500.0 & Working & Secondary / secondary special & Married & House / apartment & -13692 & -711 & 0 & 0 & 0 & 3.0,1.0
6569,F,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-11567,-655,0,0,1,Sales staff,3.0,-39.0,2.0,F & N & Y & 1 & 135000.0 & Working & Secondary / secondary special & Civil marriage & With parents & -11567 & -655 & 0 & 0 & 1 & 3.0,6.0
6570,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15466,-2269,0,1,0,Low-skill Laborers,3.0,-39.0,2.0,F & N & Y & 1 & 157500.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -15466 & -2269 & 0 & 1 & 0 & 3.0,2.0
6571,F,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-13071,-1344,0,0,0,Sales staff,3.0,-39.0,2.0,F & N & Y & 1 & 225000.0 & Working & Higher education & Married & House / apartment & -13071 & -1344 & 0 & 0 & 0 & 3.0,8.0
6572,F,N,Y,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14469,-504,0,0,0,Core staff,2.0,-39.0,2.0,F & N & Y & 1 & 225000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -14469 & -504 & 0 & 0 & 0 & 2.0,3.0
6573,F,N,Y,1,405000.0,Commercial associate,Higher education,Widow,House / apartment,-13241,-1974,1,0,0,Accountants,2.0,-39.0,0.0,F & N & Y & 1 & 405000.0 & Commercial associate & Higher education & Widow & House / apartment & -13241 & -1974 & 1 & 0 & 0 & 2.0,3.0
6574,F,N,Y,1,63000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14550,-2987,0,0,0,Sales staff,3.0,-39.0,2.0,F & N & Y & 1 & 63000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -14550 & -2987 & 0 & 0 & 0 & 3.0,4.0
6575,F,N,Y,2,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14495,-1436,0,0,0,Sales staff,4.0,-39.0,2.0,F & N & Y & 2 & 121500.0 & Working & Secondary / secondary special & Married & House / apartment & -14495 & -1436 & 0 & 0 & 0 & 4.0,2.0
6576,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-15101,-3860,1,0,0,Accountants,4.0,-39.0,0.0,F & N & Y & 2 & 270000.0 & Commercial associate & Higher education & Married & House / apartment & -15101 & -3860 & 1 & 0 & 0 & 4.0,2.0
6577,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-15438,-2197,0,0,1,Secretaries,4.0,-39.0,2.0,F & N & Y & 2 & 270000.0 & Commercial associate & Higher education & Married & House / apartment & -15438 & -2197 & 0 & 0 & 1 & 4.0,2.0
6578,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,0,1,1,,2.0,-39.0,2.0,F & Y & N & 0 & 135000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -20140 & 365243 & 0 & 1 & 1 & 2.0,6.0
6579,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,0,1,0,,2.0,-39.0,2.0,F & Y & N & 0 & 157500.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -13590 & -982 & 0 & 1 & 0 & 2.0,6.0
6580,F,Y,N,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19765,-9925,1,1,0,,1.0,-39.0,1.0,F & Y & N & 0 & 216000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -19765 & -9925 & 1 & 1 & 0 & 1.0,3.0
6581,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12312,-1404,1,1,0,Sales staff,2.0,-39.0,2.0,F & Y & N & 0 & 67500.0 & Working & Secondary / secondary special & Married & House / apartment & -12312 & -1404 & 1 & 1 & 0 & 2.0,4.0
6582,F,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-15934,-3328,0,0,0,Cleaning staff,3.0,-39.0,2.0,F & Y & N & 1 & 180000.0 & Commercial associate & Secondary / secondary special & Married & Municipal apartment & -15934 & -3328 & 0 & 0 & 0 & 3.0,2.0
6583,F,Y,N,1,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-12994,-3088,0,0,0,,2.0,-39.0,2.0,F & Y & N & 1 & 225000.0 & Commercial associate & Higher education & Single / not married & House / apartment & -12994 & -3088 & 0 & 0 & 0 & 2.0,2.0
6584,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-13891,-7080,1,1,0,Medicine staff,3.0,-39.0,2.0,F & Y & N & 1 & 90000.0 & State servant & Secondary / secondary special & Married & Municipal apartment & -13891 & -7080 & 1 & 1 & 0 & 3.0,9.0
6585,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16701,-2457,0,0,0,Sales staff,2.0,-39.0,2.0,F & Y & Y & 0 & 180000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -16701 & -2457 & 0 & 0 & 0 & 2.0,1.0
6586,F,Y,Y,0,180000.0,Working,Higher education,Single / not married,House / apartment,-16616,-5815,0,0,0,Core staff,1.0,-39.0,1.0,F & Y & Y & 0 & 180000.0 & Working & Higher education & Single / not married & House / apartment & -16616 & -5815 & 0 & 0 & 0 & 1.0,2.0
6587,F,Y,Y,0,202500.0,Pensioner,Higher education,Widow,House / apartment,-21269,365243,0,0,1,,1.0,-39.0,2.0,F & Y & Y & 0 & 202500.0 & Pensioner & Higher education & Widow & House / apartment & -21269 & 365243 & 0 & 0 & 1 & 1.0,2.0
6588,F,Y,Y,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15978,-3472,1,1,0,Core staff,2.0,-39.0,1.0,F & Y & Y & 0 & 202500.0 & Working & Higher education & Civil marriage & House / apartment & -15978 & -3472 & 1 & 1 & 0 & 2.0,5.0
6589,F,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-18579,-2011,1,0,0,,2.0,-39.0,2.0,F & Y & Y & 0 & 202500.0 & Working & Higher education & Married & House / apartment & -18579 & -2011 & 1 & 0 & 0 & 2.0,2.0
6590,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,0,1,0,,2.0,-39.0,2.0,F & Y & Y & 0 & 225000.0 & Pensioner & Higher education & Married & House / apartment & -22212 & 365243 & 0 & 1 & 0 & 2.0,2.0
6591,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19949,365243,0,0,0,,2.0,-39.0,1.0,F & Y & Y & 0 & 225000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -19949 & 365243 & 0 & 0 & 0 & 2.0,5.0
6592,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19724,-12591,0,0,0,Medicine staff,2.0,-39.0,2.0,F & Y & Y & 0 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -19724 & -12591 & 0 & 0 & 0 & 2.0,2.0
6593,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14716,-2057,0,0,0,Sales staff,1.0,-39.0,2.0,F & Y & Y & 0 & 243000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -14716 & -2057 & 0 & 0 & 0 & 1.0,5.0
6594,F,Y,Y,0,256500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14131,-2674,0,1,0,Accountants,2.0,-39.0,2.0,F & Y & Y & 0 & 256500.0 & Commercial associate & Higher education & Civil marriage & House / apartment & -14131 & -2674 & 0 & 1 & 0 & 2.0,2.0
6595,F,Y,Y,0,279000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,0,0,0,,2.0,-39.0,0.0,F & Y & Y & 0 & 279000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -21177 & 365243 & 0 & 0 & 0 & 2.0,3.0
6596,F,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-12883,-3627,0,0,0,Managers,2.0,-39.0,2.0,F & Y & Y & 0 & 315000.0 & Commercial associate & Higher education & Married & House / apartment & -12883 & -3627 & 0 & 0 & 0 & 2.0,3.0
6597,F,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-15840,-1802,0,0,0,Managers,2.0,-39.0,2.0,F & Y & Y & 0 & 360000.0 & Commercial associate & Incomplete higher & Civil marriage & House / apartment & -15840 & -1802 & 0 & 0 & 0 & 2.0,1.0
6598,F,Y,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-12380,-2287,1,1,0,High skill tech staff,2.0,-39.0,2.0,F & Y & Y & 0 & 76500.0 & Working & Secondary / secondary special & Married & House / apartment & -12380 & -2287 & 1 & 1 & 0 & 2.0,2.0
6599,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14116,-2269,0,0,0,Medicine staff,2.0,-39.0,2.0,F & Y & Y & 0 & 90000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -14116 & -2269 & 0 & 0 & 0 & 2.0,9.0
6600,F,Y,Y,1,247500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-15340,-1009,0,1,0,Sales staff,3.0,-39.0,2.0,F & Y & Y & 1 & 247500.0 & Commercial associate & Higher education & Civil marriage & House / apartment & -15340 & -1009 & 0 & 1 & 0 & 3.0,1.0
6601,F,Y,Y,2,283500.0,State servant,Higher education,Married,House / apartment,-12902,-4120,0,0,0,Core staff,4.0,-39.0,2.0,F & Y & Y & 2 & 283500.0 & State servant & Higher education & Married & House / apartment & -12902 & -4120 & 0 & 0 & 0 & 4.0,5.0
6602,F,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12559,-5862,0,1,0,Medicine staff,5.0,-39.0,2.0,F & Y & Y & 3 & 180000.0 & Working & Secondary / secondary special & Married & Municipal apartment & -12559 & -5862 & 0 & 1 & 0 & 5.0,1.0
6603,M,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12715,-5707,1,1,0,,2.0,-39.0,1.0,M & N & N & 0 & 135000.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -12715 & -5707 & 1 & 1 & 0 & 2.0,3.0
6604,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,Office apartment,-10374,-1455,1,0,0,Managers,2.0,-39.0,1.0,M & N & N & 0 & 180000.0 & State servant & Secondary / secondary special & Married & Office apartment & -10374 & -1455 & 1 & 0 & 0 & 2.0,1.0
6605,M,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20079,-3505,1,1,0,Laborers,2.0,-39.0,0.0,M & N & N & 0 & 202500.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -20079 & -3505 & 1 & 1 & 0 & 2.0,1.0
6606,M,N,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18993,-1747,0,0,1,Security staff,2.0,-39.0,2.0,M & N & N & 0 & 247500.0 & Commercial associate & Secondary / secondary special & Married & Rented apartment & -18993 & -1747 & 0 & 0 & 1 & 2.0,4.0
6607,M,N,N,0,67500.0,Working,Lower secondary,Married,House / apartment,-20406,-3140,1,0,0,Laborers,2.0,-39.0,2.0,M & N & N & 0 & 67500.0 & Working & Lower secondary & Married & House / apartment & -20406 & -3140 & 1 & 0 & 0 & 2.0,1.0
6608,M,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11296,-727,1,1,0,Laborers,3.0,-39.0,2.0,M & N & N & 1 & 135000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -11296 & -727 & 1 & 1 & 0 & 3.0,5.0
6609,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,-14534,-6652,0,0,0,Laborers,3.0,-39.0,2.0,M & N & N & 1 & 135000.0 & Working & Secondary / secondary special & Married & Municipal apartment & -14534 & -6652 & 0 & 0 & 0 & 3.0,1.0
6610,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,-13816,-1870,0,0,0,Laborers,2.0,-39.0,2.0,M & N & N & 1 & 247500.0 & Working & Higher education & Single / not married & House / apartment & -13816 & -1870 & 0 & 0 & 0 & 2.0,3.0
6611,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954,-745,0,0,0,Drivers,4.0,-39.0,2.0,M & N & N & 2 & 202500.0 & Working & Secondary / secondary special & Married & With parents & -10954 & -745 & 0 & 0 & 0 & 4.0,5.0
6612,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22131,365243,0,0,0,,2.0,-39.0,1.0,M & N & Y & 0 & 112500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -22131 & 365243 & 0 & 0 & 0 & 2.0,2.0
6613,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14288,-878,0,0,0,Laborers,1.0,-39.0,0.0,M & N & Y & 0 & 157500.0 & Commercial associate & Secondary / secondary special & Single / not married & House / apartment & -14288 & -878 & 0 & 0 & 0 & 1.0,3.0
6614,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,-13024,-2191,0,0,0,Managers,2.0,-39.0,2.0,M & N & Y & 0 & 180000.0 & Working & Lower secondary & Civil marriage & House / apartment & -13024 & -2191 & 0 & 0 & 0 & 2.0,2.0
6615,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,0,0,0,Cleaning staff,1.0,-39.0,2.0,M & N & Y & 0 & 202500.0 & Commercial associate & Secondary / secondary special & Separated & House / apartment & -18745 & -3653 & 0 & 0 & 0 & 1.0,5.0
6616,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,With parents,-18630,-1462,0,0,0,Laborers,2.0,-39.0,2.0,M & N & Y & 0 & 225000.0 & Working & Secondary / secondary special & Married & With parents & -18630 & -1462 & 0 & 0 & 0 & 2.0,3.0
6617,M,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14778,-3322,0,0,0,Core staff,1.0,-39.0,2.0,M & N & Y & 0 & 270000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -14778 & -3322 & 0 & 0 & 0 & 1.0,1.0
6618,M,N,Y,0,30150.0,Pensioner,Lower secondary,Married,House / apartment,-23770,365243,0,0,0,,2.0,-39.0,2.0,M & N & Y & 0 & 30150.0 & Pensioner & Lower secondary & Married & House / apartment & -23770 & 365243 & 0 & 0 & 0 & 2.0,2.0
6619,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9874,-1928,0,1,0,Laborers,1.0,-39.0,2.0,M & N & Y & 0 & 81000.0 & Commercial associate & Higher education & Single / not married & House / apartment & -9874 & -1928 & 0 & 1 & 0 & 1.0,8.0
6620,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,0,0,0,,1.0,-39.0,2.0,M & N & Y & 1 & 126000.0 & Commercial associate & Secondary / secondary special & Civil marriage & House / apartment & -12755 & -2105 & 0 & 0 & 0 & 1.0,1.0
6621,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,0,0,0,Sales staff,3.0,-39.0,2.0,M & N & Y & 1 & 157500.0 & Working & Secondary / secondary special & Married & House / apartment & -12585 & -367 & 0 & 0 & 0 & 3.0,7.0
6622,M,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14393,-1938,0,0,0,Drivers,2.0,-39.0,1.0,M & N & Y & 1 & 180000.0 & Commercial associate & Secondary / secondary special & Single / not married & House / apartment & -14393 & -1938 & 0 & 0 & 0 & 2.0,1.0
6623,M,N,Y,1,202500.0,State servant,Higher education,Married,House / apartment,-10756,-2355,0,0,0,Core staff,3.0,-39.0,2.0,M & N & Y & 1 & 202500.0 & State servant & Higher education & Married & House / apartment & -10756 & -2355 & 0 & 0 & 0 & 3.0,6.0
6624,M,N,Y,1,292500.0,Working,Higher education,Married,House / apartment,-14878,-6685,0,0,0,Managers,3.0,-39.0,2.0,M & N & Y & 1 & 292500.0 & Working & Higher education & Married & House / apartment & -14878 & -6685 & 0 & 0 & 0 & 3.0,1.0
6625,M,N,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15016,-3411,0,0,0,Laborers,4.0,-39.0,2.0,M & N & Y & 2 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -15016 & -3411 & 0 & 0 & 0 & 4.0,1.0
6626,M,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15988,-566,1,1,0,Laborers,4.0,-39.0,2.0,M & N & Y & 2 & 90000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -15988 & -566 & 1 & 1 & 0 & 4.0,4.0
6627,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14336,-6860,0,0,0,Laborers,5.0,-39.0,2.0,M & N & Y & 3 & 180000.0 & Working & Secondary / secondary special & Married & House / apartment & -14336 & -6860 & 0 & 0 & 0 & 5.0,3.0
6628,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-15416,-1688,1,1,0,,2.0,-39.0,2.0,M & Y & N & 0 & 121500.0 & Working & Secondary / secondary special & Married & House / apartment & -15416 & -1688 & 1 & 1 & 0 & 2.0,4.0
6629,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,1,1,0,Laborers,2.0,-39.0,2.0,M & Y & N & 0 & 135000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -16196 & -6218 & 1 & 1 & 0 & 2.0,2.0
6630,M,Y,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20043,-682,1,1,0,Laborers,2.0,-39.0,2.0,M & Y & N & 0 & 135000.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -20043 & -682 & 1 & 1 & 0 & 2.0,3.0
6631,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13483,-1816,1,1,0,Laborers,2.0,-39.0,2.0,M & Y & N & 0 & 135000.0 & Working & Secondary / secondary special & Married & House / apartment & -13483 & -1816 & 1 & 1 & 0 & 2.0,6.0
6632,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11454,-1604,0,0,0,Drivers,2.0,-39.0,1.0,M & Y & N & 0 & 157500.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -11454 & -1604 & 0 & 0 & 0 & 2.0,5.0
6633,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19370,-2410,1,1,0,Laborers,2.0,-39.0,2.0,M & Y & N & 0 & 157500.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -19370 & -2410 & 1 & 1 & 0 & 2.0,3.0
6634,M,Y,N,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-23071,-1618,0,0,0,Drivers,2.0,-39.0,2.0,M & Y & N & 0 & 216000.0 & Working & Secondary / secondary special & Married & House / apartment & -23071 & -1618 & 0 & 0 & 0 & 2.0,1.0
6635,M,Y,N,0,270000.0,Pensioner,Higher education,Married,House / apartment,-22982,365243,0,0,0,,2.0,-39.0,2.0,M & Y & N & 0 & 270000.0 & Pensioner & Higher education & Married & House / apartment & -22982 & 365243 & 0 & 0 & 0 & 2.0,4.0
6636,M,Y,N,0,360000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9434,-1261,1,0,0,,1.0,-39.0,1.0,M & Y & N & 0 & 360000.0 & Commercial associate & Incomplete higher & Single / not married & House / apartment & -9434 & -1261 & 1 & 0 & 0 & 1.0,3.0
6637,M,Y,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16737,-2410,0,0,0,Managers,3.0,-39.0,2.0,M & Y & N & 1 & 225000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -16737 & -2410 & 0 & 0 & 0 & 3.0,2.0
6638,M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12239,-2600,1,1,0,Managers,3.0,-39.0,2.0,M & Y & N & 1 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -12239 & -2600 & 1 & 1 & 0 & 3.0,4.0
6639,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11008,-108,1,1,0,Drivers,4.0,-39.0,2.0,M & Y & N & 2 & 135000.0 & Working & Secondary / secondary special & Married & House / apartment & -11008 & -108 & 1 & 1 & 0 & 4.0,2.0
6640,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,0,0,0,Laborers,4.0,-39.0,2.0,M & Y & N & 2 & 202500.0 & Commercial associate & Higher education & Married & House / apartment & -14730 & -2989 & 0 & 0 & 0 & 4.0,2.0
6641,M,Y,N,2,360000.0,Commercial associate,Higher education,Married,House / apartment,-11985,-339,0,1,0,Sales staff,4.0,-39.0,0.0,M & Y & N & 2 & 360000.0 & Commercial associate & Higher education & Married & House / apartment & -11985 & -339 & 0 & 1 & 0 & 4.0,1.0
6642,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17300,-1235,0,0,0,Drivers,2.0,-39.0,2.0,M & Y & Y & 0 & 112500.0 & Working & Secondary / secondary special & Married & House / apartment & -17300 & -1235 & 0 & 0 & 0 & 2.0,6.0
6643,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19474,365243,0,0,0,,2.0,-39.0,2.0,M & Y & Y & 0 & 126000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -19474 & 365243 & 0 & 0 & 0 & 2.0,1.0
6644,M,Y,Y,0,135000.0,Working,Academic degree,Married,House / apartment,-22541,-195,0,1,0,,2.0,-39.0,2.0,M & Y & Y & 0 & 135000.0 & Working & Academic degree & Married & House / apartment & -22541 & -195 & 0 & 1 & 0 & 2.0,4.0
6645,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21112,-2490,1,1,0,Managers,2.0,-39.0,2.0,M & Y & Y & 0 & 135000.0 & Working & Secondary / secondary special & Married & House / apartment & -21112 & -2490 & 1 & 1 & 0 & 2.0,1.0
6646,M,Y,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-18038,-276,0,0,0,High skill tech staff,2.0,-39.0,2.0,M & Y & Y & 0 & 148500.0 & Working & Secondary / secondary special & Married & House / apartment & -18038 & -276 & 0 & 0 & 0 & 2.0,1.0
6647,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11382,-2468,1,1,0,Drivers,2.0,-39.0,2.0,M & Y & Y & 0 & 157500.0 & Working & Secondary / secondary special & Married & House / apartment & -11382 & -2468 & 1 & 1 & 0 & 2.0,3.0
6648,M,Y,Y,0,193500.0,State servant,Higher education,Married,House / apartment,-17627,-4816,0,1,0,High skill tech staff,2.0,-39.0,2.0,M & Y & Y & 0 & 193500.0 & State servant & Higher education & Married & House / apartment & -17627 & -4816 & 0 & 1 & 0 & 2.0,1.0
6649,M,Y,Y,0,270000.0,Working,Lower secondary,Married,House / apartment,-15054,-1527,0,0,0,High skill tech staff,2.0,-39.0,2.0,M & Y & Y & 0 & 270000.0 & Working & Lower secondary & Married & House / apartment & -15054 & -1527 & 0 & 0 & 0 & 2.0,1.0
6650,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-10492,-2822,0,0,0,Drivers,2.0,-39.0,2.0,M & Y & Y & 0 & 270000.0 & Working & Secondary / secondary special & Married & House / apartment & -10492 & -2822 & 0 & 0 & 0 & 2.0,2.0
6651,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18879,-2025,0,0,0,Managers,2.0,-39.0,2.0,M & Y & Y & 0 & 270000.0 & Working & Secondary / secondary special & Married & House / apartment & -18879 & -2025 & 0 & 0 & 0 & 2.0,1.0
